mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__model__n_estimators,param_classifier__threshold,params,split0_test_Self_Score,split1_test_Self_Score,split2_test_Self_Score,split3_test_Self_Score,split4_test_Self_Score,mean_test_Self_Score,std_test_Self_Score,rank_test_Self_Score,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,split4_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_test_Balanced_Accuracy,split1_test_Balanced_Accuracy,split2_test_Balanced_Accuracy,split3_test_Balanced_Accuracy,split4_test_Balanced_Accuracy,mean_test_Balanced_Accuracy,std_test_Balanced_Accuracy,rank_test_Balanced_Accuracy
30.650382661819457,1.4721808624723272,2.664721441268921,0.5448322628612953,106,0.2,"{'classifier__model__n_estimators': 106, 'classifier__threshold': 0.2}",-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379363,1.1102230246251565e-16,9,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.0,9,0.7284829954633685,0.7272410388160757,0.7197534430193071,0.7250083312186612,0.7278709818137741,0.7256713580662374,0.0031833589255180505,6,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5
31.602283430099487,2.3137068758921044,2.6722856998443603,0.38081608543894313,106,0.3,"{'classifier__model__n_estimators': 106, 'classifier__threshold': 0.3}",-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379363,1.1102230246251565e-16,9,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.0,9,0.7284829954633685,0.7272410388160757,0.7197534430193071,0.7250083312186612,0.7278709818137741,0.7256713580662374,0.0031833589255180505,6,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5
30.294899129867552,1.0915628653307188,3.1372098445892336,0.40244344451596137,106,0.4,"{'classifier__model__n_estimators': 106, 'classifier__threshold': 0.4}",-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379363,1.1102230246251565e-16,9,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.0,9,0.7284829954633685,0.7272410388160757,0.7197534430193071,0.7250083312186612,0.7278709818137741,0.7256713580662374,0.0031833589255180505,6,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5
31.365582275390626,1.2525244641629165,2.7875130653381346,0.3893539023463943,106,0.5,"{'classifier__model__n_estimators': 106, 'classifier__threshold': 0.5}",-0.5671835938293938,-0.5714314749700209,-0.5867766915306599,-0.5755370825796223,-0.5658624824698685,-0.5733582650759131,0.007521000681129566,1,0.25039680631042277,0.2477321301353598,0.24220183486238528,0.24744972311279512,0.2509619084263178,0.24774848056945617,0.0031046593943907744,1,0.655337361530715,0.6565961732124874,0.6314199395770392,0.6412386706948641,0.6568479355488419,0.6482880161127895,0.010258813214045285,14,0.683238145566147,0.6780756488689255,0.681022743440174,0.6851283510497754,0.683461718257759,0.6821853214365562,0.002434750377682255,5,0.7284829954633685,0.7272410388160757,0.7197534430193071,0.7250083312186612,0.7278709818137741,0.7256713580662374,0.0031833589255180505,6,0.6705128736504533,0.668279072257043,0.6583993947150049,0.6651107015063125,0.6713234349304491,0.6667250954118525,0.004686798355470978,1
31.692935037612916,2.317748530688439,2.754368209838867,0.5979045147440861,106,0.6,"{'classifier__model__n_estimators': 106, 'classifier__threshold': 0.6}",-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206377,1.1102230246251565e-16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379363,1.1102230246251565e-16,1,0.7284829954633685,0.7272410388160757,0.7197534430193071,0.7250083312186612,0.7278709818137741,0.7256713580662374,0.0031833589255180505,6,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5
32.83056788444519,2.0952605447070307,3.0611714839935305,0.5843048786361262,120,0.2,"{'classifier__model__n_estimators': 120, 'classifier__threshold': 0.2}",-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379363,1.1102230246251565e-16,9,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.0,9,0.7281685555549396,0.7271427586018178,0.7197052102340473,0.7250462216478895,0.7278640683551135,0.7255853628787615,0.003135529712197811,11,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5
33.60502157211304,2.330512651093495,2.9693469524383547,0.7108933583530586,120,0.3,"{'classifier__model__n_estimators': 120, 'classifier__threshold': 0.3}",-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379363,1.1102230246251565e-16,9,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.0,9,0.7281685555549396,0.7271427586018178,0.7197052102340473,0.7250462216478895,0.7278640683551135,0.7255853628787615,0.003135529712197811,11,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5
31.9254189491272,2.4262073918390685,3.118030071258545,0.9291856399112542,120,0.4,"{'classifier__model__n_estimators': 120, 'classifier__threshold': 0.4}",-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379363,1.1102230246251565e-16,9,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.0,9,0.7281685555549396,0.7271427586018178,0.7197052102340473,0.7250462216478895,0.7278640683551135,0.7255853628787615,0.003135529712197811,11,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5
32.77887797355652,1.4490327597183734,3.5044315814971925,1.011612445066565,120,0.5,"{'classifier__model__n_estimators': 120, 'classifier__threshold': 0.5}",-0.5698054917582976,-0.5708014064754782,-0.5881181276803317,-0.5760655271234324,-0.5662689782727993,-0.5742119062620679,0.007628328873974108,3,0.2490649275918289,0.24809741248097414,0.2416224046354418,0.24720738222438077,0.2509033097268391,0.24737908733189293,0.0031288039312948133,3,0.6538267875125882,0.6565961732124874,0.6299093655589124,0.6407351460221551,0.6555891238670695,0.6473313192346425,0.010423568828921705,15,0.6817137863051564,0.6787057173634682,0.6807788459584154,0.684965752728603,0.6839698380114225,0.682026788073413,0.0022404373053412988,6,0.7281685555549396,0.7271427586018178,0.7197052102340473,0.7250462216478895,0.7278640683551135,0.7255853628787615,0.003135529712197811,11,0.6689948017025233,0.6686217727368237,0.6575777785808226,0.6647926100448391,0.6710256747151571,0.6662025275560332,0.004759967498760225,3
33.04298791885376,2.484127185272272,2.2836423397064207,0.4381085779696954,120,0.6,"{'classifier__model__n_estimators': 120, 'classifier__threshold': 0.6}",-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206377,1.1102230246251565e-16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379363,1.1102230246251565e-16,1,0.7281685555549396,0.7271427586018178,0.7197052102340473,0.7250462216478895,0.7278640683551135,0.7255853628787615,0.003135529712197811,11,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5
