mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__model__colsample_bytree,param_classifier__threshold,params,split0_test_Self_Score,split1_test_Self_Score,split2_test_Self_Score,split3_test_Self_Score,split4_test_Self_Score,mean_test_Self_Score,std_test_Self_Score,rank_test_Self_Score,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,split4_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_test_Balanced_Accuracy,split1_test_Balanced_Accuracy,split2_test_Balanced_Accuracy,split3_test_Balanced_Accuracy,split4_test_Balanced_Accuracy,mean_test_Balanced_Accuracy,std_test_Balanced_Accuracy,rank_test_Balanced_Accuracy
33.71349830627442,3.90713629331137,2.4228747844696046,0.4247047219008884,0.5,0.2,"{'classifier__model__colsample_bytree': 0.5, 'classifier__threshold': 0.2}",-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379363,1.1102230246251565e-16,16,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.0,16,0.726398111750749,0.7228434473225732,0.7170538097755059,0.7188756341595396,0.7224388763975346,0.7215219758811804,0.00326592489813822,10,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
41.59815444946289,3.775413158269029,2.8335331439971925,0.6600267024119577,0.5,0.30000000000000004,"{'classifier__model__colsample_bytree': 0.5, 'classifier__threshold': 0.30000000000000004}",-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379363,1.1102230246251565e-16,16,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.0,16,0.726398111750749,0.7228434473225732,0.7170538097755059,0.7188756341595396,0.7224388763975346,0.7215219758811804,0.00326592489813822,10,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
36.27333164215088,1.8794466756398776,3.574168252944946,0.5368599677233619,0.5,0.4,"{'classifier__model__colsample_bytree': 0.5, 'classifier__threshold': 0.4}",-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379363,1.1102230246251565e-16,16,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.0,16,0.726398111750749,0.7228434473225732,0.7170538097755059,0.7188756341595396,0.7224388763975346,0.7215219758811804,0.00326592489813822,10,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
35.9900634765625,2.2459763811381124,3.1807815551757814,0.899697045531041,0.5,0.5,"{'classifier__model__colsample_bytree': 0.5, 'classifier__threshold': 0.5}",-0.5704762098331335,-0.5744395439117091,-0.5917765899067092,-0.5844393406638076,-0.5765126725066564,-0.5795288713644031,0.007629793031293692,2,0.2479057219934687,0.24583686141687833,0.23947972456006122,0.2422628951747088,0.24585002862049227,0.24426704635312188,0.0030048355863543357,2,0.6593655589123867,0.6578549848942599,0.6304128902316214,0.6414904330312186,0.6487915407854985,0.6475830815709971,0.010749278866193463,14,0.6770187597813052,0.6741529643706429,0.6767545375094002,0.6760431698542713,0.6786650677831751,0.6765268998597589,0.001465269366046907,14,0.726398111750749,0.7228434473225732,0.7170538097755059,0.7188756341595396,0.7224388763975346,0.7215219758811804,0.00326592489813822,10,0.6689673092932448,0.6667196169690075,0.6556185700798824,0.6602840079989496,0.6650400472947369,0.6633259103271641,0.004794520957733986,2
34.681200408935545,1.498494659849234,2.7021853923797607,0.4217031205385041,0.5,0.6,"{'classifier__model__colsample_bytree': 0.5, 'classifier__threshold': 0.6}",-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206377,1.1102230246251565e-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379363,1.1102230246251565e-16,1,0.726398111750749,0.7228434473225732,0.7170538097755059,0.7188756341595396,0.7224388763975346,0.7215219758811804,0.00326592489813822,10,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
33.58274073600769,2.021821694671638,3.202975702285767,1.1998590377423892,0.5,0.7000000000000001,"{'classifier__model__colsample_bytree': 0.5, 'classifier__threshold': 0.7000000000000001}",-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206377,1.1102230246251565e-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379363,1.1102230246251565e-16,1,0.726398111750749,0.7228434473225732,0.7170538097755059,0.7188756341595396,0.7224388763975346,0.7215219758811804,0.00326592489813822,10,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
34.69918241500854,2.0621661559531637,2.460805559158325,0.29418290014003906,0.5,0.8,"{'classifier__model__colsample_bytree': 0.5, 'classifier__threshold': 0.8}",-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206377,1.1102230246251565e-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379363,1.1102230246251565e-16,1,0.726398111750749,0.7228434473225732,0.7170538097755059,0.7188756341595396,0.7224388763975346,0.7215219758811804,0.00326592489813822,10,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
32.8848521232605,1.069393325652248,3.171913480758667,0.46845643872551157,0.5,0.9,"{'classifier__model__colsample_bytree': 0.5, 'classifier__threshold': 0.9}",-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206377,1.1102230246251565e-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379363,1.1102230246251565e-16,1,0.726398111750749,0.7228434473225732,0.7170538097755059,0.7188756341595396,0.7224388763975346,0.7215219758811804,0.00326592489813822,10,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
31.777685260772706,0.8858104701608136,3.182143497467041,0.4444839127840746,0.7,0.1,"{'classifier__model__colsample_bytree': 0.7, 'classifier__threshold': 0.1}",-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379363,1.1102230246251565e-16,16,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.0,16,0.7158489670457802,0.7111542443392634,0.7047384238921828,0.7092831963522233,0.7090005461075702,0.710005075547404,0.0035983180899511608,19,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
32.02700114250183,1.8493368183786532,2.9946312427520754,0.38476230440657344,0.7,0.2,"{'classifier__model__colsample_bytree': 0.7, 'classifier__threshold': 0.2}",-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379363,1.1102230246251565e-16,16,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.0,16,0.7158489670457802,0.7111542443392634,0.7047384238921828,0.7092831963522233,0.7090005461075702,0.710005075547404,0.0035983180899511608,19,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
31.659210014343262,1.8051804727201672,2.312345552444458,0.2610849091035683,0.7,0.30000000000000004,"{'classifier__model__colsample_bytree': 0.7, 'classifier__threshold': 0.30000000000000004}",-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379363,1.1102230246251565e-16,16,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.0,16,0.7158489670457802,0.7111542443392634,0.7047384238921828,0.7092831963522233,0.7090005461075702,0.710005075547404,0.0035983180899511608,19,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
32.39022107124329,2.0214449065002507,3.22334361076355,0.3108766220577628,0.7,0.4,"{'classifier__model__colsample_bytree': 0.7, 'classifier__threshold': 0.4}",-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379362,-0.9192699335379363,1.1102230246251565e-16,16,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.14939913113798356,0.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.08073006646206378,0.0,16,0.7158489670457802,0.7111542443392634,0.7047384238921828,0.7092831963522233,0.7090005461075702,0.710005075547404,0.0035983180899511608,19,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
32.60811796188354,2.9321326379584765,2.648833751678467,0.3854902384780718,0.7,0.5,"{'classifier__model__colsample_bytree': 0.7, 'classifier__threshold': 0.5}",-0.5863498709375826,-0.5922643848702263,-0.6035243186114103,-0.5980163004816975,-0.5975488303083271,-0.5955407410418487,0.005815581327578491,3,0.2393577981651376,0.23779351472232577,0.23301241802706849,0.23502197547999076,0.2358782201405152,0.23621278530700757,0.0021982776887149646,3,0.6568479355488419,0.6424974823766365,0.6306646525679759,0.6394763343403826,0.6339375629405841,0.6406847935548843,0.009076582175186065,15,0.6629743297900449,0.6674864332025772,0.6648238856933802,0.6639295949269324,0.6684213735493181,0.6655271234324506,0.002087054121895448,15,0.7158489670457802,0.7111542443392634,0.7047384238921828,0.7092831963522233,0.7090005461075702,0.710005075547404,0.0035983180899511608,19,0.660180141910484,0.6560892196424075,0.6492441969864133,0.6527767043918853,0.6526936482592991,0.6541967822380979,0.0036928592126181437,3
31.128723907470704,1.55133308802157,3.0570507049560547,0.35509412438339727,0.7,0.6,"{'classifier__model__colsample_bytree': 0.7, 'classifier__threshold': 0.6}",-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206377,1.1102230246251565e-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379363,1.1102230246251565e-16,1,0.7158489670457802,0.7111542443392634,0.7047384238921828,0.7092831963522233,0.7090005461075702,0.710005075547404,0.0035983180899511608,19,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
32.93512353897095,1.6040479678443598,2.849541187286377,0.5571844384978536,0.7,0.7000000000000001,"{'classifier__model__colsample_bytree': 0.7, 'classifier__threshold': 0.7000000000000001}",-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206377,1.1102230246251565e-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379363,1.1102230246251565e-16,1,0.7158489670457802,0.7111542443392634,0.7047384238921828,0.7092831963522233,0.7090005461075702,0.710005075547404,0.0035983180899511608,19,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
33.60981016159057,2.3739119392855894,3.1371663093566893,0.6690342481895828,0.7,0.8,"{'classifier__model__colsample_bytree': 0.7, 'classifier__threshold': 0.8}",-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206377,1.1102230246251565e-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379363,1.1102230246251565e-16,1,0.7158489670457802,0.7111542443392634,0.7047384238921828,0.7092831963522233,0.7090005461075702,0.710005075547404,0.0035983180899511608,19,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
30.770781421661376,4.591678262022621,2.428096628189087,0.7908859306926161,0.7,0.9,"{'classifier__model__colsample_bytree': 0.7, 'classifier__threshold': 0.9}",-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206378,-0.8073006646206377,1.1102230246251565e-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379362,0.9192699335379363,1.1102230246251565e-16,1,0.7158489670457802,0.7111542443392634,0.7047384238921828,0.7092831963522233,0.7090005461075702,0.710005075547404,0.0035983180899511608,19,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4
